customer_id,first_order_date,acquisition_channel_id,acquisition_month_id,acquisition_channel_code,paid_social_subtype,acquisition_utm_campaign
1868,2024-08-07,2,20,paid_social,buyer_file,meta_buyer_file_2024_08
1869,2024-06-11,4,18,organic,,organic_2024_06
1870,2024-04-01,4,16,organic,,organic_2024_04
1871,2023-05-23,1,5,direct_mail,,direct_mail_2023_05
1872,2023-01-29,3,1,email,,email_2023_01
1873,2024-07-12,5,19,direct,,direct_2024_07
1874,2024-08-08,3,20,email,,email_2024_08
1875,2023-04-25,1,4,direct_mail,,direct_mail_2023_04
1876,2023-05-04,2,5,paid_social,acquisition,meta_acquisition_2023_05
1877,2024-03-26,5,15,direct,,direct_2024_03
1878,2024-04-29,4,16,organic,,organic_2024_04
1879,2023-11-03,3,11,email,,email_2023_11
1880,2024-04-19,4,16,organic,,organic_2024_04
1881,2024-10-12,1,22,direct_mail,,direct_mail_2024_10
1882,2024-08-17,2,20,paid_social,buyer_file,meta_buyer_file_2024_08
1883,2024-07-20,3,19,email,,email_2024_07
1884,2024-08-17,4,20,organic,,organic_2024_08
1885,2023-02-16,5,2,direct,,direct_2023_02
1886,2024-01-28,3,13,email,,email_2024_01
1887,2024-10-07,2,22,paid_social,acquisition,meta_acquisition_2024_10
1888,2023-08-16,2,8,paid_social,acquisition,meta_acquisition_2023_08
1889,2023-09-22,2,9,paid_social,buyer_file,meta_buyer_file_2023_09
1890,2023-04-26,3,4,email,,email_2023_04
1891,2024-09-06,3,21,email,,email_2024_09
1892,2023-08-27,1,8,direct_mail,,direct_mail_2023_08
1893,2023-02-14,5,2,direct,,direct_2023_02
1894,2023-01-23,5,1,direct,,direct_2023_01
1895,2023-09-26,1,9,direct_mail,,direct_mail_2023_09
1896,2023-03-08,4,3,organic,,organic_2023_03
1897,2024-10-07,1,22,direct_mail,,direct_mail_2024_10
1898,2024-06-13,5,18,direct,,direct_2024_06
1899,2024-08-18,2,20,paid_social,acquisition,meta_acquisition_2024_08
1900,2023-04-03,2,4,paid_social,acquisition,meta_acquisition_2023_04
1901,2024-05-04,5,17,direct,,direct_2024_05
1902,2023-03-05,2,3,paid_social,acquisition,meta_acquisition_2023_03
1903,2023-09-12,2,9,paid_social,acquisition,meta_acquisition_2023_09
1904,2023-02-27,2,2,paid_social,buyer_file,meta_buyer_file_2023_02
1905,2023-11-02,3,11,email,,email_2023_11
1906,2023-02-21,2,2,paid_social,acquisition,meta_acquisition_2023_02
1907,2024-01-08,2,13,paid_social,acquisition,meta_acquisition_2024_01
1908,2023-11-23,5,11,direct,,direct_2023_11
1909,2023-09-06,5,9,direct,,direct_2023_09
1910,2024-10-10,1,22,direct_mail,,direct_mail_2024_10
1911,2024-09-14,2,21,paid_social,acquisition,meta_acquisition_2024_09
1912,2023-05-02,1,5,direct_mail,,direct_mail_2023_05
1913,2023-03-22,1,3,direct_mail,,direct_mail_2023_03
1914,2024-05-30,4,17,organic,,organic_2024_05
1915,2023-01-07,4,1,organic,,organic_2023_01
1916,2024-02-10,2,14,paid_social,acquisition,meta_acquisition_2024_02
1917,2024-01-02,2,13,paid_social,acquisition,meta_acquisition_2024_01
1918,2024-02-23,4,14,organic,,organic_2024_02
1919,2023-08-23,4,8,organic,,organic_2023_08
1920,2024-01-31,5,13,direct,,direct_2024_01
1921,2023-06-22,2,6,paid_social,buyer_file,meta_buyer_file_2023_06
1922,2023-08-27,3,8,email,,email_2023_08
1923,2023-02-18,1,2,direct_mail,,direct_mail_2023_02
1924,2024-04-03,2,16,paid_social,acquisition,meta_acquisition_2024_04
1925,2023-03-28,2,3,paid_social,acquisition,meta_acquisition_2023_03
1926,2023-06-20,2,6,paid_social,buyer_file,meta_buyer_file_2023_06
1927,2024-07-09,1,19,direct_mail,,direct_mail_2024_07
1928,2024-01-31,3,13,email,,email_2024_01
1929,2023-05-29,2,5,paid_social,acquisition,meta_acquisition_2023_05
1930,2023-06-26,2,6,paid_social,buyer_file,meta_buyer_file_2023_06
1931,2024-10-28,4,22,organic,,organic_2024_10
1932,2023-05-31,3,5,email,,email_2023_05
1933,2024-01-31,4,13,organic,,organic_2024_01
1934,2023-06-08,5,6,direct,,direct_2023_06
1935,2024-05-07,3,17,email,,email_2024_05
1936,2024-09-04,3,21,email,,email_2024_09
1937,2024-07-24,3,19,email,,email_2024_07
1938,2023-04-16,1,4,direct_mail,,direct_mail_2023_04
1939,2024-06-11,5,18,direct,,direct_2024_06
1940,2023-04-30,1,4,direct_mail,,direct_mail_2023_04
1941,2024-01-31,2,13,paid_social,buyer_file,meta_buyer_file_2024_01
1942,2024-07-25,5,19,direct,,direct_2024_07
1943,2023-10-30,1,10,direct_mail,,direct_mail_2023_10
1944,2024-07-20,2,19,paid_social,buyer_file,meta_buyer_file_2024_07
1945,2024-05-09,2,17,paid_social,acquisition,meta_acquisition_2024_05
1946,2024-02-23,5,14,direct,,direct_2024_02
1947,2023-07-06,1,7,direct_mail,,direct_mail_2023_07
1948,2024-01-24,2,13,paid_social,buyer_file,meta_buyer_file_2024_01
1949,2024-02-04,2,14,paid_social,buyer_file,meta_buyer_file_2024_02
1950,2023-08-19,5,8,direct,,direct_2023_08
1951,2024-08-28,2,20,paid_social,acquisition,meta_acquisition_2024_08
1952,2023-07-19,2,7,paid_social,acquisition,meta_acquisition_2023_07
1953,2024-09-28,2,21,paid_social,buyer_file,meta_buyer_file_2024_09
1954,2024-07-22,3,19,email,,email_2024_07
1955,2024-10-18,2,22,paid_social,acquisition,meta_acquisition_2024_10
1956,2023-03-21,3,3,email,,email_2023_03
1957,2024-01-03,2,13,paid_social,acquisition,meta_acquisition_2024_01
1958,2023-11-06,5,11,direct,,direct_2023_11
1959,2024-01-13,5,13,direct,,direct_2024_01
1960,2023-05-01,2,5,paid_social,acquisition,meta_acquisition_2023_05
1961,2024-09-08,1,21,direct_mail,,direct_mail_2024_09
1962,2023-05-29,2,5,paid_social,acquisition,meta_acquisition_2023_05
1963,2024-04-05,1,16,direct_mail,,direct_mail_2024_04
1964,2024-01-11,2,13,paid_social,buyer_file,meta_buyer_file_2024_01
1965,2023-02-16,2,2,paid_social,acquisition,meta_acquisition_2023_02
1966,2024-01-11,2,13,paid_social,buyer_file,meta_buyer_file_2024_01
1967,2023-08-13,5,8,direct,,direct_2023_08
1968,2023-08-05,4,8,organic,,organic_2023_08
1969,2024-07-27,3,19,email,,email_2024_07
1970,2024-10-29,5,22,direct,,direct_2024_10
1971,2023-09-04,1,9,direct_mail,,direct_mail_2023_09
1972,2023-03-02,1,3,direct_mail,,direct_mail_2023_03
1973,2023-04-22,5,4,direct,,direct_2023_04
1974,2023-02-14,4,2,organic,,organic_2023_02
1975,2024-10-31,1,22,direct_mail,,direct_mail_2024_10
1976,2024-10-23,1,22,direct_mail,,direct_mail_2024_10
1977,2024-02-27,2,14,paid_social,acquisition,meta_acquisition_2024_02
1978,2023-04-01,5,4,direct,,direct_2023_04
1979,2023-11-15,4,11,organic,,organic_2023_11
1980,2023-03-12,2,3,paid_social,buyer_file,meta_buyer_file_2023_03
1981,2024-04-03,1,16,direct_mail,,direct_mail_2024_04
1982,2024-07-08,3,19,email,,email_2024_07
1983,2023-11-02,2,11,paid_social,buyer_file,meta_buyer_file_2023_11
1984,2023-06-13,1,6,direct_mail,,direct_mail_2023_06
1985,2024-09-06,1,21,direct_mail,,direct_mail_2024_09
1986,2024-06-03,5,18,direct,,direct_2024_06
1987,2023-10-30,4,10,organic,,organic_2023_10
1988,2023-03-26,4,3,organic,,organic_2023_03
1989,2024-01-01,5,13,direct,,direct_2024_01
1990,2023-02-21,1,2,direct_mail,,direct_mail_2023_02
1991,2024-05-19,1,17,direct_mail,,direct_mail_2024_05
1992,2023-02-20,5,2,direct,,direct_2023_02
1993,2023-10-22,5,10,direct,,direct_2023_10
1994,2023-03-07,1,3,direct_mail,,direct_mail_2023_03
1995,2023-02-16,2,2,paid_social,buyer_file,meta_buyer_file_2023_02
1996,2024-10-21,1,22,direct_mail,,direct_mail_2024_10
1997,2023-03-17,3,3,email,,email_2023_03
1998,2023-09-05,5,9,direct,,direct_2023_09
1999,2023-08-12,4,8,organic,,organic_2023_08
2000,2024-01-19,5,13,direct,,direct_2024_01
2001,2023-06-10,2,6,paid_social,buyer_file,meta_buyer_file_2023_06
2002,2024-01-24,2,13,paid_social,buyer_file,meta_buyer_file_2024_01
2003,2023-02-02,3,2,email,,email_2023_02
2004,2023-09-17,2,9,paid_social,buyer_file,meta_buyer_file_2023_09
2005,2024-04-12,2,16,paid_social,acquisition,meta_acquisition_2024_04
2006,2024-08-02,5,20,direct,,direct_2024_08
2007,2023-06-21,2,6,paid_social,buyer_file,meta_buyer_file_2023_06
2008,2023-07-11,1,7,direct_mail,,direct_mail_2023_07
2009,2023-01-02,5,1,direct,,direct_2023_01
2010,2024-06-21,4,18,organic,,organic_2024_06
2011,2024-08-02,1,20,direct_mail,,direct_mail_2024_08
2012,2023-12-07,3,12,email,,email_2023_12
2013,2024-04-26,1,16,direct_mail,,direct_mail_2024_04
2014,2023-12-14,5,12,direct,,direct_2023_12
2015,2023-03-10,3,3,email,,email_2023_03
2016,2023-06-26,4,6,organic,,organic_2023_06
2017,2023-06-16,1,6,direct_mail,,direct_mail_2023_06
2018,2023-10-13,2,10,paid_social,buyer_file,meta_buyer_file_2023_10
2019,2023-04-23,1,4,direct_mail,,direct_mail_2023_04
2020,2023-01-11,4,1,organic,,organic_2023_01
2021,2023-02-21,2,2,paid_social,acquisition,meta_acquisition_2023_02
2022,2024-01-03,5,13,direct,,direct_2024_01
2023,2023-02-12,5,2,direct,,direct_2023_02
2024,2024-02-21,2,14,paid_social,buyer_file,meta_buyer_file_2024_02
2025,2023-08-25,5,8,direct,,direct_2023_08
2026,2024-09-17,3,21,email,,email_2024_09
2027,2023-03-17,2,3,paid_social,buyer_file,meta_buyer_file_2023_03
2028,2024-06-27,1,18,direct_mail,,direct_mail_2024_06
2029,2024-07-08,4,19,organic,,organic_2024_07
2030,2023-07-27,5,7,direct,,direct_2023_07
2031,2024-01-13,5,13,direct,,direct_2024_01
2032,2023-02-11,2,2,paid_social,acquisition,meta_acquisition_2023_02
2033,2024-01-06,1,13,direct_mail,,direct_mail_2024_01
2034,2023-11-10,3,11,email,,email_2023_11
2035,2023-09-19,1,9,direct_mail,,direct_mail_2023_09
2036,2024-08-31,5,20,direct,,direct_2024_08
2037,2023-11-15,5,11,direct,,direct_2023_11
2038,2023-08-14,1,8,direct_mail,,direct_mail_2023_08
2039,2023-10-16,5,10,direct,,direct_2023_10
2040,2024-02-20,1,14,direct_mail,,direct_mail_2024_02
2041,2024-02-04,5,14,direct,,direct_2024_02
2042,2024-08-23,4,20,organic,,organic_2024_08
2043,2024-10-12,2,22,paid_social,buyer_file,meta_buyer_file_2024_10
2044,2023-10-05,2,10,paid_social,acquisition,meta_acquisition_2023_10
2045,2023-10-20,2,10,paid_social,acquisition,meta_acquisition_2023_10
2046,2023-11-10,3,11,email,,email_2023_11
2047,2024-04-09,5,16,direct,,direct_2024_04
2048,2023-05-02,2,5,paid_social,buyer_file,meta_buyer_file_2023_05
2049,2024-10-28,3,22,email,,email_2024_10
2050,2023-04-30,2,4,paid_social,buyer_file,meta_buyer_file_2023_04
2051,2023-08-14,3,8,email,,email_2023_08
2052,2023-01-31,3,1,email,,email_2023_01
2053,2023-06-21,1,6,direct_mail,,direct_mail_2023_06
2054,2024-10-28,5,22,direct,,direct_2024_10
2055,2024-10-25,5,22,direct,,direct_2024_10
2056,2023-06-01,2,6,paid_social,acquisition,meta_acquisition_2023_06
2057,2023-07-12,1,7,direct_mail,,direct_mail_2023_07
2058,2024-10-06,4,22,organic,,organic_2024_10
2059,2024-10-26,3,22,email,,email_2024_10
2060,2023-07-02,4,7,organic,,organic_2023_07
2061,2023-07-19,1,7,direct_mail,,direct_mail_2023_07
2062,2023-05-07,4,5,organic,,organic_2023_05
2063,2024-05-21,5,17,direct,,direct_2024_05
2064,2023-12-26,4,12,organic,,organic_2023_12
2065,2023-08-07,5,8,direct,,direct_2023_08
2066,2023-08-21,4,8,organic,,organic_2023_08
2067,2023-08-21,2,8,paid_social,buyer_file,meta_buyer_file_2023_08
2068,2024-07-18,5,19,direct,,direct_2024_07
2069,2023-05-04,4,5,organic,,organic_2023_05
2070,2024-10-22,5,22,direct,,direct_2024_10
2071,2024-07-27,3,19,email,,email_2024_07
2072,2024-10-07,2,22,paid_social,acquisition,meta_acquisition_2024_10
2073,2023-11-29,2,11,paid_social,buyer_file,meta_buyer_file_2023_11
2074,2023-06-06,1,6,direct_mail,,direct_mail_2023_06
2075,2024-02-19,1,14,direct_mail,,direct_mail_2024_02
2076,2024-10-25,1,22,direct_mail,,direct_mail_2024_10
2077,2024-07-26,5,19,direct,,direct_2024_07
2078,2023-02-28,3,2,email,,email_2023_02
2079,2024-01-10,2,13,paid_social,buyer_file,meta_buyer_file_2024_01
2080,2024-01-13,1,13,direct_mail,,direct_mail_2024_01
2081,2023-12-17,2,12,paid_social,buyer_file,meta_buyer_file_2023_12
2082,2023-07-09,1,7,direct_mail,,direct_mail_2023_07
2083,2024-05-23,1,17,direct_mail,,direct_mail_2024_05
2084,2024-08-08,2,20,paid_social,acquisition,meta_acquisition_2024_08
2085,2024-04-09,2,16,paid_social,acquisition,meta_acquisition_2024_04
2086,2024-05-10,2,17,paid_social,acquisition,meta_acquisition_2024_05
2087,2023-01-29,2,1,paid_social,buyer_file,meta_buyer_file_2023_01
2088,2024-03-06,2,15,paid_social,acquisition,meta_acquisition_2024_03
2089,2023-11-13,1,11,direct_mail,,direct_mail_2023_11
2090,2024-10-14,2,22,paid_social,buyer_file,meta_buyer_file_2024_10
2091,2023-12-24,2,12,paid_social,buyer_file,meta_buyer_file_2023_12
2092,2024-05-06,1,17,direct_mail,,direct_mail_2024_05
2093,2023-11-13,5,11,direct,,direct_2023_11
2094,2023-10-06,3,10,email,,email_2023_10
2095,2023-12-25,1,12,direct_mail,,direct_mail_2023_12
2096,2024-09-27,5,21,direct,,direct_2024_09
2097,2023-10-16,2,10,paid_social,acquisition,meta_acquisition_2023_10
2098,2023-10-27,4,10,organic,,organic_2023_10
2099,2024-09-18,1,21,direct_mail,,direct_mail_2024_09
2100,2023-09-22,2,9,paid_social,acquisition,meta_acquisition_2023_09
2101,2024-08-12,4,20,organic,,organic_2024_08
2102,2023-10-04,1,10,direct_mail,,direct_mail_2023_10
2103,2024-04-01,1,16,direct_mail,,direct_mail_2024_04
2104,2024-08-22,1,20,direct_mail,,direct_mail_2024_08
2105,2023-11-08,2,11,paid_social,buyer_file,meta_buyer_file_2023_11
2106,2023-12-05,3,12,email,,email_2023_12
2107,2024-03-16,5,15,direct,,direct_2024_03
2108,2023-07-29,2,7,paid_social,buyer_file,meta_buyer_file_2023_07
2109,2024-02-21,1,14,direct_mail,,direct_mail_2024_02
2110,2024-03-01,3,15,email,,email_2024_03
2111,2023-01-29,1,1,direct_mail,,direct_mail_2023_01
2112,2023-05-25,3,5,email,,email_2023_05
2113,2024-01-11,5,13,direct,,direct_2024_01
2114,2023-06-06,3,6,email,,email_2023_06
2115,2023-08-13,1,8,direct_mail,,direct_mail_2023_08
2116,2024-09-16,2,21,paid_social,acquisition,meta_acquisition_2024_09
2117,2023-08-04,1,8,direct_mail,,direct_mail_2023_08
2118,2023-09-22,4,9,organic,,organic_2023_09
2119,2023-05-15,1,5,direct_mail,,direct_mail_2023_05
2120,2023-01-17,1,1,direct_mail,,direct_mail_2023_01
2121,2024-02-28,5,14,direct,,direct_2024_02
2122,2023-04-15,4,4,organic,,organic_2023_04
2123,2024-02-28,1,14,direct_mail,,direct_mail_2024_02
2124,2023-02-21,2,2,paid_social,acquisition,meta_acquisition_2023_02
2125,2024-04-25,3,16,email,,email_2024_04
2126,2024-10-04,1,22,direct_mail,,direct_mail_2024_10
2127,2024-06-09,1,18,direct_mail,,direct_mail_2024_06
2128,2024-09-20,1,21,direct_mail,,direct_mail_2024_09
2129,2024-05-11,2,17,paid_social,buyer_file,meta_buyer_file_2024_05
2130,2023-09-13,2,9,paid_social,acquisition,meta_acquisition_2023_09
2131,2023-07-16,5,7,direct,,direct_2023_07
2132,2024-06-04,3,18,email,,email_2024_06
2133,2023-01-11,5,1,direct,,direct_2023_01
2134,2024-09-04,4,21,organic,,organic_2024_09
2135,2023-11-23,4,11,organic,,organic_2023_11
2136,2024-02-13,2,14,paid_social,buyer_file,meta_buyer_file_2024_02
2137,2023-06-11,1,6,direct_mail,,direct_mail_2023_06
2138,2024-02-25,1,14,direct_mail,,direct_mail_2024_02
2139,2024-02-16,2,14,paid_social,buyer_file,meta_buyer_file_2024_02
2140,2024-07-18,2,19,paid_social,buyer_file,meta_buyer_file_2024_07
2141,2023-02-14,2,2,paid_social,acquisition,meta_acquisition_2023_02
2142,2023-03-27,1,3,direct_mail,,direct_mail_2023_03
2143,2023-11-02,5,11,direct,,direct_2023_11
2144,2024-10-15,3,22,email,,email_2024_10
2145,2024-02-02,3,14,email,,email_2024_02
2146,2023-05-02,3,5,email,,email_2023_05
2147,2023-07-17,1,7,direct_mail,,direct_mail_2023_07
2148,2024-06-28,1,18,direct_mail,,direct_mail_2024_06
2149,2024-08-04,4,20,organic,,organic_2024_08
2150,2023-06-07,4,6,organic,,organic_2023_06
2151,2023-06-22,4,6,organic,,organic_2023_06
2152,2023-07-03,2,7,paid_social,acquisition,meta_acquisition_2023_07
2153,2023-06-15,5,6,direct,,direct_2023_06
2154,2024-09-18,1,21,direct_mail,,direct_mail_2024_09
2155,2024-03-22,5,15,direct,,direct_2024_03
2156,2024-05-28,3,17,email,,email_2024_05
2157,2024-10-08,5,22,direct,,direct_2024_10
2158,2023-04-22,1,4,direct_mail,,direct_mail_2023_04
2159,2024-06-04,4,18,organic,,organic_2024_06
2160,2023-03-06,3,3,email,,email_2023_03
2161,2024-02-20,5,14,direct,,direct_2024_02
2162,2024-10-06,4,22,organic,,organic_2024_10
2163,2024-06-19,1,18,direct_mail,,direct_mail_2024_06
2164,2024-04-23,3,16,email,,email_2024_04
2165,2023-12-27,5,12,direct,,direct_2023_12
2166,2023-11-03,2,11,paid_social,acquisition,meta_acquisition_2023_11
2167,2024-02-05,2,14,paid_social,acquisition,meta_acquisition_2024_02
2168,2023-12-29,3,12,email,,email_2023_12
2169,2024-08-30,3,20,email,,email_2024_08
2170,2024-10-13,1,22,direct_mail,,direct_mail_2024_10
2171,2023-01-24,2,1,paid_social,acquisition,meta_acquisition_2023_01
2172,2023-11-08,1,11,direct_mail,,direct_mail_2023_11
2173,2024-07-20,4,19,organic,,organic_2024_07
2174,2024-09-24,5,21,direct,,direct_2024_09
2175,2024-05-31,5,17,direct,,direct_2024_05
2176,2024-10-07,2,22,paid_social,buyer_file,meta_buyer_file_2024_10
2177,2024-08-21,3,20,email,,email_2024_08
2178,2024-02-08,5,14,direct,,direct_2024_02
2179,2023-06-17,2,6,paid_social,acquisition,meta_acquisition_2023_06
2180,2023-01-19,4,1,organic,,organic_2023_01
2181,2023-08-15,1,8,direct_mail,,direct_mail_2023_08
2182,2023-02-12,2,2,paid_social,buyer_file,meta_buyer_file_2023_02
2183,2023-09-26,4,9,organic,,organic_2023_09
2184,2023-08-31,1,8,direct_mail,,direct_mail_2023_08
2185,2024-02-17,1,14,direct_mail,,direct_mail_2024_02
2186,2023-10-29,2,10,paid_social,acquisition,meta_acquisition_2023_10
2187,2023-02-05,1,2,direct_mail,,direct_mail_2023_02
2188,2023-02-18,2,2,paid_social,acquisition,meta_acquisition_2023_02
2189,2023-02-14,2,2,paid_social,buyer_file,meta_buyer_file_2023_02
2190,2024-09-17,3,21,email,,email_2024_09
2191,2023-07-08,5,7,direct,,direct_2023_07
2192,2024-09-03,2,21,paid_social,acquisition,meta_acquisition_2024_09
2193,2023-11-17,1,11,direct_mail,,direct_mail_2023_11
2194,2023-08-12,1,8,direct_mail,,direct_mail_2023_08
2195,2023-03-11,5,3,direct,,direct_2023_03
2196,2024-07-23,2,19,paid_social,acquisition,meta_acquisition_2024_07
2197,2023-12-21,1,12,direct_mail,,direct_mail_2023_12
2198,2024-01-07,2,13,paid_social,buyer_file,meta_buyer_file_2024_01
2199,2024-10-15,1,22,direct_mail,,direct_mail_2024_10
2200,2023-10-30,1,10,direct_mail,,direct_mail_2023_10
2201,2024-06-26,1,18,direct_mail,,direct_mail_2024_06
2202,2024-05-06,3,17,email,,email_2024_05
2203,2023-12-02,4,12,organic,,organic_2023_12
2204,2023-06-16,3,6,email,,email_2023_06
2205,2023-02-23,3,2,email,,email_2023_02
2206,2024-07-07,3,19,email,,email_2024_07
2207,2024-02-04,2,14,paid_social,acquisition,meta_acquisition_2024_02
2208,2024-09-21,4,21,organic,,organic_2024_09
2209,2024-05-17,2,17,paid_social,acquisition,meta_acquisition_2024_05
2210,2024-08-29,1,20,direct_mail,,direct_mail_2024_08
2211,2024-09-15,4,21,organic,,organic_2024_09
2212,2023-07-12,3,7,email,,email_2023_07
2213,2023-07-31,2,7,paid_social,acquisition,meta_acquisition_2023_07
2214,2024-05-29,2,17,paid_social,acquisition,meta_acquisition_2024_05
2215,2024-05-18,4,17,organic,,organic_2024_05
2216,2024-08-09,3,20,email,,email_2024_08
2217,2023-08-01,2,8,paid_social,acquisition,meta_acquisition_2023_08
2218,2023-01-22,4,1,organic,,organic_2023_01
2219,2023-07-19,1,7,direct_mail,,direct_mail_2023_07
2220,2024-08-21,1,20,direct_mail,,direct_mail_2024_08
2221,2024-04-30,2,16,paid_social,acquisition,meta_acquisition_2024_04
2222,2023-04-14,5,4,direct,,direct_2023_04
2223,2023-11-03,1,11,direct_mail,,direct_mail_2023_11
2224,2024-06-27,2,18,paid_social,buyer_file,meta_buyer_file_2024_06
2225,2024-06-05,4,18,organic,,organic_2024_06
2226,2023-03-03,4,3,organic,,organic_2023_03
2227,2024-03-16,1,15,direct_mail,,direct_mail_2024_03
2228,2023-04-29,1,4,direct_mail,,direct_mail_2023_04
2229,2023-07-06,2,7,paid_social,acquisition,meta_acquisition_2023_07
2230,2023-01-05,2,1,paid_social,buyer_file,meta_buyer_file_2023_01
2231,2024-10-12,5,22,direct,,direct_2024_10
2232,2023-02-08,1,2,direct_mail,,direct_mail_2023_02
2233,2023-09-23,4,9,organic,,organic_2023_09
2234,2023-08-05,5,8,direct,,direct_2023_08
2235,2023-09-24,4,9,organic,,organic_2023_09
2236,2023-01-04,3,1,email,,email_2023_01
2237,2024-06-05,2,18,paid_social,buyer_file,meta_buyer_file_2024_06
2238,2023-12-03,3,12,email,,email_2023_12
2239,2023-07-21,1,7,direct_mail,,direct_mail_2023_07
2240,2023-04-19,4,4,organic,,organic_2023_04
2241,2023-02-05,1,2,direct_mail,,direct_mail_2023_02
2242,2024-06-03,2,18,paid_social,acquisition,meta_acquisition_2024_06
2243,2023-08-28,1,8,direct_mail,,direct_mail_2023_08
2244,2023-04-26,5,4,direct,,direct_2023_04
2245,2023-01-24,1,1,direct_mail,,direct_mail_2023_01
2246,2023-08-27,5,8,direct,,direct_2023_08
2247,2023-01-08,2,1,paid_social,buyer_file,meta_buyer_file_2023_01
2248,2023-10-06,1,10,direct_mail,,direct_mail_2023_10
2249,2024-04-21,1,16,direct_mail,,direct_mail_2024_04
2250,2023-05-28,1,5,direct_mail,,direct_mail_2023_05
2251,2023-06-26,2,6,paid_social,buyer_file,meta_buyer_file_2023_06
2252,2023-06-23,1,6,direct_mail,,direct_mail_2023_06
2253,2024-01-05,1,13,direct_mail,,direct_mail_2024_01
2254,2024-04-17,1,16,direct_mail,,direct_mail_2024_04
2255,2024-06-05,2,18,paid_social,buyer_file,meta_buyer_file_2024_06
2256,2023-09-17,2,9,paid_social,acquisition,meta_acquisition_2023_09
2257,2023-04-24,3,4,email,,email_2023_04
2258,2024-04-10,2,16,paid_social,buyer_file,meta_buyer_file_2024_04
2259,2023-10-28,5,10,direct,,direct_2023_10
2260,2023-01-18,3,1,email,,email_2023_01
2261,2023-07-04,2,7,paid_social,buyer_file,meta_buyer_file_2023_07
2262,2024-04-21,3,16,email,,email_2024_04
2263,2023-10-04,5,10,direct,,direct_2023_10
2264,2023-11-24,5,11,direct,,direct_2023_11
2265,2024-07-07,5,19,direct,,direct_2024_07
2266,2024-02-28,2,14,paid_social,acquisition,meta_acquisition_2024_02
2267,2023-08-08,2,8,paid_social,acquisition,meta_acquisition_2023_08
2268,2023-01-25,3,1,email,,email_2023_01
2269,2024-06-25,5,18,direct,,direct_2024_06
2270,2024-10-02,1,22,direct_mail,,direct_mail_2024_10
2271,2024-06-06,2,18,paid_social,acquisition,meta_acquisition_2024_06
2272,2024-06-24,2,18,paid_social,buyer_file,meta_buyer_file_2024_06
2273,2023-01-15,2,1,paid_social,buyer_file,meta_buyer_file_2023_01
2274,2024-08-04,5,20,direct,,direct_2024_08
2275,2023-08-29,1,8,direct_mail,,direct_mail_2023_08
2276,2024-06-28,5,18,direct,,direct_2024_06
2277,2023-03-26,5,3,direct,,direct_2023_03
2278,2024-08-26,3,20,email,,email_2024_08
2279,2024-04-01,1,16,direct_mail,,direct_mail_2024_04
2280,2024-07-22,3,19,email,,email_2024_07
2281,2023-11-13,1,11,direct_mail,,direct_mail_2023_11
2282,2023-03-12,2,3,paid_social,buyer_file,meta_buyer_file_2023_03
2283,2023-10-01,5,10,direct,,direct_2023_10
2284,2023-04-04,4,4,organic,,organic_2023_04
2285,2023-10-23,5,10,direct,,direct_2023_10
2286,2024-05-27,5,17,direct,,direct_2024_05
2287,2024-01-03,3,13,email,,email_2024_01
2288,2023-12-06,1,12,direct_mail,,direct_mail_2023_12
2289,2024-03-12,2,15,paid_social,buyer_file,meta_buyer_file_2024_03
2290,2024-08-04,4,20,organic,,organic_2024_08
2291,2023-09-28,5,9,direct,,direct_2023_09
2292,2023-11-29,2,11,paid_social,acquisition,meta_acquisition_2023_11
2293,2023-02-17,5,2,direct,,direct_2023_02
2294,2023-08-13,5,8,direct,,direct_2023_08
2295,2023-12-07,2,12,paid_social,buyer_file,meta_buyer_file_2023_12
2296,2023-11-13,2,11,paid_social,buyer_file,meta_buyer_file_2023_11
2297,2024-02-24,3,14,email,,email_2024_02
2298,2024-04-14,4,16,organic,,organic_2024_04
2299,2024-03-04,4,15,organic,,organic_2024_03
2300,2023-06-06,5,6,direct,,direct_2023_06
2301,2024-02-23,5,14,direct,,direct_2024_02
2302,2024-04-29,2,16,paid_social,buyer_file,meta_buyer_file_2024_04
2303,2023-04-22,4,4,organic,,organic_2023_04
2304,2023-05-09,2,5,paid_social,acquisition,meta_acquisition_2023_05
2305,2024-01-23,3,13,email,,email_2024_01
2306,2023-09-16,3,9,email,,email_2023_09
2307,2023-01-18,5,1,direct,,direct_2023_01
2308,2023-05-07,1,5,direct_mail,,direct_mail_2023_05
2309,2024-06-27,1,18,direct_mail,,direct_mail_2024_06
2310,2024-08-23,4,20,organic,,organic_2024_08
2311,2024-06-24,3,18,email,,email_2024_06
2312,2023-09-23,5,9,direct,,direct_2023_09
2313,2023-07-06,1,7,direct_mail,,direct_mail_2023_07
2314,2023-03-26,4,3,organic,,organic_2023_03
2315,2023-11-15,3,11,email,,email_2023_11
2316,2023-07-27,1,7,direct_mail,,direct_mail_2023_07
2317,2024-08-29,3,20,email,,email_2024_08
2318,2023-04-30,2,4,paid_social,acquisition,meta_acquisition_2023_04
2319,2024-07-22,2,19,paid_social,acquisition,meta_acquisition_2024_07
2320,2023-12-30,4,12,organic,,organic_2023_12
2321,2023-04-11,3,4,email,,email_2023_04
2322,2024-01-09,5,13,direct,,direct_2024_01
2323,2024-03-30,3,15,email,,email_2024_03
2324,2023-08-21,2,8,paid_social,acquisition,meta_acquisition_2023_08
